zipcode,city,state,county,citytype,timezone,dst,classificationcode
04961,NEW PORTLAND,ME,SOMERSET,N,5,Y, 
04961,NEW PORTLAND,ME,SOMERSET,N,5,Y, 
04961,NEW PORTLAND,ME,SOMERSET,N,5,Y, 
04961,NEW PORTLAND,ME,SOMERSET,N,5,Y, 
04961,NEW PORTLAND,ME,SOMERSET,N,5,Y, 
04961,NEW PORTLAND,ME,SOMERSET,N,5,Y, 
04961,NEW PORTLAND,ME,SOMERSET,N,5,Y, 
04962,NORTH VASSALBORO,ME,KENNEBEC,Z,5,Y,P
04962,NORTH VASSALBORO,ME,KENNEBEC,Z,5,Y,P
04963,OAKLAND,ME,KENNEBEC,N,5,Y, 
04963,OAKLAND,ME,KENNEBEC,P,5,Y, 
04964,OQUOSSOC,ME,FRANKLIN,Z,5,Y,P
04964,OQUOSSOC,ME,FRANKLIN,Z,5,Y,P
04965,PALMYRA,ME,SOMERSET,P,5,Y, 
04966,PHILLIPS,ME,FRANKLIN,N,5,Y, 
04966,PHILLIPS,ME,FRANKLIN,P,5,Y, 
04966,PHILLIPS,ME,FRANKLIN,N,5,Y, 
04967,PITTSFIELD,ME,SOMERSET,P,5,Y, 
04969,PLYMOUTH,ME,PENOBSCOT,P,5,Y, 
04970,RANGELEY,ME,FRANKLIN,N,5,Y, 
04970,RANGELEY,ME,FRANKLIN,N,5,Y, 
04970,RANGELEY,ME,FRANKLIN,P,5,Y, 
04970,RANGELEY,ME,FRANKLIN,N,5,Y, 
04970,RANGELEY,ME,FRANKLIN,N,5,Y, 
04970,RANGELEY,ME,FRANKLIN,N,5,Y, 
04971,SAINT ALBANS,ME,SOMERSET,P,5,Y, 
04972,SANDY POINT,ME,WALDO,Z,5,Y,P
04973,SEARSMONT,ME,WALDO,P,5,Y, 
04974,SEARSPORT,ME,WALDO,P,5,Y, 
04975,SHAWMUT,ME,SOMERSET,Z,5,Y,P
04976,SKOWHEGAN,ME,SOMERSET,N,5,Y, 
04976,SKOWHEGAN,ME,SOMERSET,P,5,Y, 
04978,SMITHFIELD,ME,SOMERSET,P,5,Y, 
04979,SOLON,ME,SOMERSET,P,5,Y, 
04981,STOCKTON SPRINGS,ME,WALDO,N,5,Y, 
04981,STOCKTON SPRINGS,ME,WALDO,N,5,Y, 
04981,STOCKTON SPRINGS,ME,WALDO,P,5,Y, 
04982,STRATTON,ME,FRANKLIN,P,5,Y, 
04983,STRONG,ME,FRANKLIN,P,5,Y, 
04983,STRONG,ME,FRANKLIN,N,5,Y, 
04983,STRONG,ME,FRANKLIN,N,5,Y, 
04984,TEMPLE,ME,FRANKLIN,P,5,Y, 
04985,WEST FORKS,ME,SOMERSET,N,5,Y, 
04985,WEST FORKS,ME,SOMERSET,N,5,Y, 
04985,WEST FORKS,ME,SOMERSET,N,5,Y, 
04985,WEST FORKS,ME,SOMERSET,P,5,Y, 
04985,WEST FORKS,ME,SOMERSET,N,5,Y, 
04985,WEST FORKS,ME,SOMERSET,N,5,Y, 
04985,WEST FORKS,ME,SOMERSET,N,5,Y, 
04985,WEST FORKS,ME,SOMERSET,N,5,Y, 
04986,THORNDIKE,ME,WALDO,P,5,Y, 
04986,THORNDIKE,ME,WALDO,N,5,Y, 
04987,TROY,ME,WALDO,P,5,Y, 
04988,UNITY,ME,WALDO,P,5,Y, 
04989,VASSALBORO,ME,KENNEBEC,P,5,Y, 
04992,WEST FARMINGTON,ME,FRANKLIN,Z,5,Y,P
04992,WEST FARMINGTON,ME,FRANKLIN,Z,5,Y,P
05001,WHITE RIVER JUNCTION,VT,WINDSOR,N,5,Y, 
05001,WHITE RIVER JUNCTION,VT,WINDSOR,P,5,Y, 
05001,WHITE RIVER JUNCTION,VT,WINDSOR,N,5,Y, 
05001,WHITE RIVER JUNCTION,VT,WINDSOR,N,5,Y, 
05009,WHITE RIVER JUNCTION,VT,WINDSOR,P,5,Y,U
05009,WHITE RIVER JUNCTION,VT,WINDSOR,N,5,Y,U
05009,WHITE RIVER JUNCTION,VT,WINDSOR,N,5,Y,U
05030,ASCUTNEY,VT,WINDSOR,Z,5,Y,P
05031,BARNARD,VT,WINDSOR,Z,5,Y,P
05032,BETHEL,VT,WINDSOR,N,5,Y, 
05032,BETHEL,VT,WINDSOR,N,5,Y, 
05032,BETHEL,VT,WINDSOR,P,5,Y, 
05032,BETHEL,VT,WINDSOR,N,5,Y, 
05033,BRADFORD,VT,ORANGE,N,5,Y, 
05033,BRADFORD,VT,ORANGE,N,5,Y, 
05033,BRADFORD,VT,ORANGE,P,5,Y, 
05034,BRIDGEWATER,VT,WINDSOR,N,5,Y, 
05034,BRIDGEWATER,VT,WINDSOR,N,5,Y, 
05034,BRIDGEWATER,VT,WINDSOR,P,5,Y, 
05034,BRIDGEWATER,VT,WINDSOR,N,5,Y, 
05035,BRIDGEWATER CORNERS,VT,WINDSOR,N,5,Y, 
05035,BRIDGEWATER CORNERS,VT,WINDSOR,N,5,Y, 
05035,BRIDGEWATER CORNERS,VT,WINDSOR,P,5,Y, 
05035,BRIDGEWATER CORNERS,VT,WINDSOR,N,5,Y, 
05035,BRIDGEWATER CORNERS,VT,WINDSOR,N,5,Y, 
05035,BRIDGEWATER CORNERS,VT,WINDSOR,N,5,Y, 
05035,BRIDGEWATER CORNERS,VT,WINDSOR,N,5,Y, 
05035,BRIDGEWATER CORNERS,VT,WINDSOR,N,5,Y, 
05035,BRIDGEWATER CORNERS,VT,WINDSOR,N,5,Y, 
05036,BROOKFIELD,VT,ORANGE,P,5,Y, 
05036,BROOKFIELD,VT,ORANGE,N,5,Y, 
05037,BROWNSVILLE,VT,WINDSOR,P,5,Y, 
05038,CHELSEA,VT,ORANGE,P,5,Y, 
05039,CORINTH,VT,ORANGE,N,5,Y, 
05039,CORINTH,VT,ORANGE,N,5,Y, 
05039,CORINTH,VT,ORANGE,N,5,Y, 
05039,CORINTH,VT,ORANGE,P,5,Y, 
05039,CORINTH,VT,ORANGE,N,5,Y, 
05039,CORINTH,VT,ORANGE,N,5,Y, 
05040,EAST CORINTH,VT,ORANGE,P,5,Y, 
05041,EAST RANDOLPH,VT,ORANGE,P,5,Y, 
05041,EAST RANDOLPH,VT,ORANGE,N,5,Y, 
05041,EAST RANDOLPH,VT,ORANGE,N,5,Y, 
05042,EAST RYEGATE,VT,CALEDONIA,N,5,Y, 
05042,EAST RYEGATE,VT,CALEDONIA,P,5,Y, 
05042,EAST RYEGATE,VT,CALEDONIA,N,5,Y, 
05042,EAST RYEGATE,VT,CALEDONIA,N,5,Y, 
05043,EAST THETFORD,VT,ORANGE,P,5,Y, 
05043,EAST THETFORD,VT,ORANGE,N,5,Y, 
05045,FAIRLEE,VT,ORANGE,N,5,Y, 
05045,FAIRLEE,VT,ORANGE,P,5,Y, 
05045,FAIRLEE,VT,ORANGE,N,5,Y, 
05046,GROTON,VT,CALEDONIA,P,5,Y, 
05047,HARTFORD,VT,WINDSOR,Z,5,Y,P
05048,HARTLAND,VT,WINDSOR,P,5,Y, 
05049,HARTLAND FOUR CORNERS,VT,WINDSOR,Z,5,Y,P
05049,HARTLAND FOUR CORNERS,VT,WINDSOR,Z,5,Y,P
05050,MC INDOE FALLS,VT,CALEDONIA,Z,5,Y,P
05050,MC INDOE FALLS,VT,CALEDONIA,Z,5,Y,P
05050,MC INDOE FALLS,VT,CALEDONIA,Z,5,Y,P
05051,NEWBURY,VT,ORANGE,P,5,Y, 
05051,NEWBURY,VT,ORANGE,N,5,Y, 
05052,NORTH HARTLAND,VT,WINDSOR,N,5,Y, 
05052,NORTH HARTLAND,VT,WINDSOR,P,5,Y, 
05053,NORTH POMFRET,VT,WINDSOR,P,5,Y, 
05054,NORTH THETFORD,VT,ORANGE,Z,5,Y,P
05054,NORTH THETFORD,VT,ORANGE,Z,5,Y,P
05055,NORWICH,VT,WINDSOR,P,5,Y, 
05056,PLYMOUTH,VT,WINDSOR,P,5,Y, 
05056,PLYMOUTH,VT,WINDSOR,N,5,Y, 
05056,PLYMOUTH,VT,WINDSOR,N,5,Y, 
05058,POST MILLS,VT,ORANGE,P,5,Y, 
05059,QUECHEE,VT,WINDSOR,Z,5,Y,P
05060,RANDOLPH,VT,ORANGE,N,5,Y, 
05060,RANDOLPH,VT,ORANGE,N,5,Y, 
05060,RANDOLPH,VT,ORANGE,P,5,Y, 
05060,RANDOLPH,VT,ORANGE,N,5,Y, 
05060,RANDOLPH,VT,ORANGE,N,5,Y, 
05061,RANDOLPH CENTER,VT,ORANGE,N,5,Y, 
05061,RANDOLPH CENTER,VT,ORANGE,P,5,Y, 
05062,READING,VT,WINDSOR,N,5,Y, 
05062,READING,VT,WINDSOR,P,5,Y, 
05062,READING,VT,WINDSOR,N,5,Y, 
05062,READING,VT,WINDSOR,N,5,Y, 
05065,SHARON,VT,WINDSOR,P,5,Y, 
05067,SOUTH POMFRET,VT,WINDSOR,P,5,Y, 
05068,SOUTH ROYALTON,VT,WINDSOR,N,5,Y, 
05068,SOUTH ROYALTON,VT,WINDSOR,N,5,Y, 
05068,SOUTH ROYALTON,VT,WINDSOR,P,5,Y, 
05068,SOUTH ROYALTON,VT,WINDSOR,N,5,Y, 
05069,SOUTH RYEGATE,VT,CALEDONIA,P,5,Y, 
05069,SOUTH RYEGATE,VT,CALEDONIA,N,5,Y, 
05069,SOUTH RYEGATE,VT,CALEDONIA,N,5,Y, 
05070,SOUTH STRAFFORD,VT,ORANGE,P,5,Y, 
05070,SOUTH STRAFFORD,VT,ORANGE,N,5,Y, 
05070,SOUTH STRAFFORD,VT,ORANGE,N,5,Y, 
05071,SOUTH WOODSTOCK,VT,WINDSOR,N,5,Y, 
05071,SOUTH WOODSTOCK,VT,WINDSOR,P,5,Y, 
05072,STRAFFORD,VT,ORANGE,P,5,Y, 
05073,TAFTSVILLE,VT,WINDSOR,P,5,Y, 
05074,THETFORD,VT,ORANGE,Z,5,Y,P
05074,THETFORD,VT,ORANGE,Z,5,Y,P
05075,THETFORD CENTER,VT,ORANGE,N,5,Y, 
05075,THETFORD CENTER,VT,ORANGE,N,5,Y, 
05075,THETFORD CENTER,VT,ORANGE,P,5,Y, 
05075,THETFORD CENTER,VT,ORANGE,N,5,Y, 
05076,TOPSHAM,VT,ORANGE,N,5,Y, 
05076,TOPSHAM,VT,ORANGE,P,5,Y, 
05076,TOPSHAM,VT,ORANGE,N,5,Y, 
05077,TUNBRIDGE,VT,ORANGE,N,5,Y, 
05077,TUNBRIDGE,VT,ORANGE,P,5,Y, 
05079,VERSHIRE,VT,ORANGE,P,5,Y, 
05081,WELLS RIVER,VT,ORANGE,P,5,Y, 
05083,WEST FAIRLEE,VT,ORANGE,N,5,Y, 
05083,WEST FAIRLEE,VT,ORANGE,N,5,Y, 
05084,WEST HARTFORD,VT,WINDSOR,N,5,Y, 
05085,WEST NEWBURY,VT,ORANGE,Z,5,Y,P
05086,WEST TOPSHAM,VT,ORANGE,N,5,Y, 
05086,WEST TOPSHAM,VT,ORANGE,N,5,Y, 
05086,WEST TOPSHAM,VT,ORANGE,P,5,Y, 
05088,WILDER,VT,WINDSOR,Z,5,Y,P
05089,WINDSOR,VT,WINDSOR,N,5,Y, 
05089,WINDSOR,VT,WINDSOR,P,5,Y, 
05089,WINDSOR,VT,WINDSOR,N,5,Y, 
05089,WINDSOR,VT,WINDSOR,N,5,Y, 
05089,WINDSOR,VT,WINDSOR,N,5,Y, 
05091,WOODSTOCK,VT,WINDSOR,N,5,Y, 
05091,WOODSTOCK,VT,WINDSOR,N,5,Y, 
05091,WOODSTOCK,VT,WINDSOR,P,5,Y, 
05091,WOODSTOCK,VT,WINDSOR,N,5,Y, 
05101,BELLOWS FALLS,VT,WINDHAM,P,5,Y, 
05101,BELLOWS FALLS,VT,WINDHAM,N,5,Y, 
05101,BELLOWS FALLS,VT,WINDHAM,N,5,Y, 
05101,BELLOWS FALLS,VT,WINDHAM,N,5,Y, 
05141,CAMBRIDGEPORT,VT,WINDHAM,P,5,Y, 
05142,CAVENDISH,VT,WINDSOR,P,5,Y, 
05143,CHESTER,VT,WINDSOR,N,5,Y, 
05143,CHESTER,VT,WINDSOR,N,5,Y, 
05143,CHESTER,VT,WINDSOR,N,5,Y, 
05143,CHESTER,VT,WINDSOR,N,5,Y, 
05143,CHESTER,VT,WINDSOR,P,5,Y, 
05143,CHESTER,VT,WINDSOR,N,5,Y, 
05143,CHESTER,VT,WINDSOR,N,5,Y, 
05143,CHESTER,VT,WINDSOR,N,5,Y, 
05143,CHESTER,VT,WINDSOR,N,5,Y, 
05143,CHESTER,VT,WINDSOR,N,5,Y, 
05143,CHESTER,VT,WINDSOR,N,5,Y, 
05146,GRAFTON,VT,WINDHAM,P,5,Y, 
05148,LONDONDERRY,VT,WINDHAM,N,5,Y, 
05148,LONDONDERRY,VT,WINDHAM,N,5,Y, 
05148,LONDONDERRY,VT,WINDHAM,P,5,Y, 
05149,LUDLOW,VT,WINDSOR,P,5,Y, 
05149,LUDLOW,VT,WINDSOR,N,5,Y, 
05149,LUDLOW,VT,WINDSOR,N,5,Y, 
05149,LUDLOW,VT,WINDSOR,N,5,Y, 
05149,LUDLOW,VT,WINDSOR,N,5,Y, 
05150,NORTH SPRINGFIELD,VT,WINDSOR,P,5,Y, 
05150,NORTH SPRINGFIELD,VT,WINDSOR,N,5,Y, 
05150,NORTH SPRINGFIELD,VT,WINDSOR,N,5,Y, 
05151,PERKINSVILLE,VT,WINDSOR,N,5,Y, 
05151,PERKINSVILLE,VT,WINDSOR,N,5,Y, 
05151,PERKINSVILLE,VT,WINDSOR,P,5,Y, 
05151,PERKINSVILLE,VT,WINDSOR,N,5,Y, 
05152,PERU,VT,BENNINGTON,P,5,Y, 
05153,PROCTORSVILLE,VT,WINDSOR,N,5,Y, 
05153,PROCTORSVILLE,VT,WINDSOR,P,5,Y, 
05154,SAXTONS RIVER,VT,WINDHAM,P,5,Y, 
05155,SOUTH LONDONDERRY,VT,WINDHAM,P,5,Y, 
05155,SOUTH LONDONDERRY,VT,WINDHAM,N,5,Y, 
05155,SOUTH LONDONDERRY,VT,WINDHAM,N,5,Y, 
05155,SOUTH LONDONDERRY,VT,WINDHAM,N,5,Y, 
05155,SOUTH LONDONDERRY,VT,WINDHAM,N,5,Y, 
05155,SOUTH LONDONDERRY,VT,WINDHAM,N,5,Y, 
05156,SPRINGFIELD,VT,WINDSOR,N,5,Y, 
05156,SPRINGFIELD,VT,WINDSOR,N,5,Y, 
05156,SPRINGFIELD,VT,WINDSOR,P,5,Y, 
05156,SPRINGFIELD,VT,WINDSOR,N,5,Y, 
05156,SPRINGFIELD,VT,WINDSOR,N,5,Y, 
05158,WESTMINSTER,VT,WINDHAM,P,5,Y, 
05158,WESTMINSTER,VT,WINDHAM,N,5,Y, 
05159,WESTMINSTER STATION,VT,WINDHAM,Z,5,Y,P
05159,WESTMINSTER STATION,VT,WINDHAM,Z,5,Y,P
05159,WESTMINSTER STATION,VT,WINDHAM,Z,5,Y,P
05161,WESTON,VT,WINDSOR,P,5,Y, 
05161,WESTON,VT,WINDSOR,N,5,Y, 
05201,BENNINGTON,VT,BENNINGTON,N,5,Y, 
05201,BENNINGTON,VT,BENNINGTON,P,5,Y, 
05201,BENNINGTON,VT,BENNINGTON,N,5,Y, 
05201,BENNINGTON,VT,BENNINGTON,N,5,Y, 
05250,ARLINGTON,VT,BENNINGTON,N,5,Y, 
05250,ARLINGTON,VT,BENNINGTON,N,5,Y, 
05250,ARLINGTON,VT,BENNINGTON,N,5,Y, 
05250,ARLINGTON,VT,BENNINGTON,N,5,Y, 
05250,ARLINGTON,VT,BENNINGTON,N,5,Y, 
05250,ARLINGTON,VT,BENNINGTON,N,5,Y, 
05250,ARLINGTON,VT,BENNINGTON,P,5,Y, 
05251,DORSET,VT,BENNINGTON,N,5,Y, 
05251,DORSET,VT,BENNINGTON,N,5,Y, 
05251,DORSET,VT,BENNINGTON,P,5,Y, 
05251,DORSET,VT,BENNINGTON,N,5,Y, 
05252,EAST ARLINGTON,VT,BENNINGTON,N,5,Y, 
05252,EAST ARLINGTON,VT,BENNINGTON,N,5,Y, 
05252,EAST ARLINGTON,VT,BENNINGTON,N,5,Y, 
05252,EAST ARLINGTON,VT,BENNINGTON,N,5,Y, 
05252,EAST ARLINGTON,VT,BENNINGTON,P,5,Y, 
05253,EAST DORSET,VT,BENNINGTON,N,5,Y, 
05253,EAST DORSET,VT,BENNINGTON,P,5,Y, 
05253,EAST DORSET,VT,BENNINGTON,N,5,Y, 
05254,MANCHESTER,VT,BENNINGTON,Z,5,Y,P
05254,MANCHESTER,VT,BENNINGTON,Z,5,Y,P
05254,MANCHESTER,VT,BENNINGTON,Z,5,Y,P
05255,MANCHESTER CENTER,VT,BENNINGTON,N,5,Y, 
05255,MANCHESTER CENTER,VT,BENNINGTON,N,5,Y, 
05255,MANCHESTER CENTER,VT,BENNINGTON,N,5,Y, 
05255,MANCHESTER CENTER,VT,BENNINGTON,P,5,Y, 
05257,NORTH BENNINGTON,VT,BENNINGTON,N,5,Y, 
05257,NORTH BENNINGTON,VT,BENNINGTON,N,5,Y, 
05257,NORTH BENNINGTON,VT,BENNINGTON,N,5,Y, 
05257,NORTH BENNINGTON,VT,BENNINGTON,N,5,Y, 
05257,NORTH BENNINGTON,VT,BENNINGTON,P,5,Y, 
05257,NORTH BENNINGTON,VT,BENNINGTON,N,5,Y, 
05257,NORTH BENNINGTON,VT,BENNINGTON,N,5,Y, 
05260,NORTH POWNAL,VT,BENNINGTON,N,5,Y, 
05260,NORTH POWNAL,VT,BENNINGTON,P,5,Y, 
05260,NORTH POWNAL,VT,BENNINGTON,N,5,Y, 
05261,POWNAL,VT,BENNINGTON,P,5,Y, 
05261,POWNAL,VT,BENNINGTON,N,5,Y, 
05261,POWNAL,VT,BENNINGTON,N,5,Y, 
05262,SHAFTSBURY,VT,BENNINGTON,N,5,Y, 
05262,SHAFTSBURY,VT,BENNINGTON,N,5,Y, 
05262,SHAFTSBURY,VT,BENNINGTON,N,5,Y, 
05262,SHAFTSBURY,VT,BENNINGTON,N,5,Y, 
05262,SHAFTSBURY,VT,BENNINGTON,P,5,Y, 
05301,BRATTLEBORO,VT,WINDHAM,N,5,Y, 
05301,BRATTLEBORO,VT,WINDHAM,N,5,Y, 
05301,BRATTLEBORO,VT,WINDHAM,N,5,Y, 
05301,BRATTLEBORO,VT,WINDHAM,N,5,Y, 
05301,BRATTLEBORO,VT,WINDHAM,N,5,Y, 
05301,BRATTLEBORO,VT,WINDHAM,N,5,Y, 
05301,BRATTLEBORO,VT,WINDHAM,N,5,Y, 
05301,BRATTLEBORO,VT,WINDHAM,N,5,Y, 
05301,BRATTLEBORO,VT,WINDHAM,N,5,Y, 
05301,BRATTLEBORO,VT,WINDHAM,N,5,Y, 
05301,BRATTLEBORO,VT,WINDHAM,P,5,Y, 
05302,BRATTLEBORO,VT,WINDHAM,Z,5,Y,P
05303,BRATTLEBORO,VT,WINDHAM,Z,5,Y,P
05304,BRATTLEBORO,VT,WINDHAM,Z,5,Y,P
05340,BONDVILLE,VT,BENNINGTON,N,5,Y, 
05340,BONDVILLE,VT,BENNINGTON,P,5,Y, 
05341,EAST DOVER,VT,WINDHAM,P,5,Y, 
05342,JACKSONVILLE,VT,WINDHAM,P,5,Y, 
05343,JAMAICA,VT,WINDHAM,N,5,Y, 
05343,JAMAICA,VT,WINDHAM,P,5,Y, 
05343,JAMAICA,VT,WINDHAM,N,5,Y, 
05344,MARLBORO,VT,WINDHAM,Z,5,Y,P
05344,MARLBORO,VT,WINDHAM,Z,5,Y,P
05345,NEWFANE,VT,WINDHAM,N,5,Y, 
05345,NEWFANE,VT,WINDHAM,P,5,Y, 
05346,PUTNEY,VT,WINDHAM,P,5,Y, 
05346,PUTNEY,VT,WINDHAM,N,5,Y, 
05346,PUTNEY,VT,WINDHAM,N,5,Y, 
05346,PUTNEY,VT,WINDHAM,N,5,Y, 
05346,PUTNEY,VT,WINDHAM,N,5,Y, 
05346,PUTNEY,VT,WINDHAM,N,5,Y, 
05350,READSBORO,VT,BENNINGTON,P,5,Y, 
05350,READSBORO,VT,BENNINGTON,N,5,Y, 
05351,SOUTH NEWFANE,VT,WINDHAM,N,5,Y, 
05352,STAMFORD,VT,BENNINGTON,N,5,Y, 
05352,STAMFORD,VT,BENNINGTON,P,5,Y, 
05353,TOWNSHEND,VT,WINDHAM,N,5,Y, 
05353,TOWNSHEND,VT,WINDHAM,N,5,Y, 
05353,TOWNSHEND,VT,WINDHAM,P,5,Y, 
05353,TOWNSHEND,VT,WINDHAM,N,5,Y, 
05354,VERNON,VT,WINDHAM,P,5,Y, 
05355,WARDSBORO,VT,WINDHAM,P,5,Y, 
05355,WARDSBORO,VT,WINDHAM,N,5,Y, 
05355,WARDSBORO,VT,WINDHAM,N,5,Y, 
05356,WEST DOVER,VT,WINDHAM,P,5,Y, 
05356,WEST DOVER,VT,WINDHAM,N,5,Y, 
05356,WEST DOVER,VT,WINDHAM,N,5,Y, 
05356,WEST DOVER,VT,WINDHAM,N,5,Y, 
05357,WEST DUMMERSTON,VT,WINDHAM,Z,5,Y,P
05357,WEST DUMMERSTON,VT,WINDHAM,Z,5,Y,P
05358,WEST HALIFAX,VT,WINDHAM,N,5,Y, 
05358,WEST HALIFAX,VT,WINDHAM,P,5,Y, 
05359,WEST TOWNSHEND,VT,WINDHAM,C,5,Y, 
05359,WEST TOWNSHEND,VT,WINDHAM,N,5,Y, 
05359,WEST TOWNSHEND,VT,WINDHAM,N,5,Y, 
05359,WEST TOWNSHEND,VT,WINDHAM,N,5,Y, 
05360,WEST WARDSBORO,VT,WINDHAM,N,5,Y, 
05360,WEST WARDSBORO,VT,WINDHAM,N,5,Y, 
05360,WEST WARDSBORO,VT,WINDHAM,P,5,Y, 
05361,WHITINGHAM,VT,WINDHAM,P,5,Y, 
05362,WILLIAMSVILLE,VT,WINDHAM,P,5,Y, 
05363,WILMINGTON,VT,WINDHAM,N,5,Y, 
05363,WILMINGTON,VT,WINDHAM,N,5,Y, 
05363,WILMINGTON,VT,WINDHAM,N,5,Y, 
05363,WILMINGTON,VT,WINDHAM,P,5,Y, 
05401,BURLINGTON,VT,CHITTENDEN,N,5,Y, 
05401,BURLINGTON,VT,CHITTENDEN,N,5,Y, 
05401,BURLINGTON,VT,CHITTENDEN,P,5,Y, 
05401,BURLINGTON,VT,CHITTENDEN,N,5,Y, 
05401,BURLINGTON,VT,CHITTENDEN,N,5,Y, 
05402,BURLINGTON,VT,CHITTENDEN,Z,5,Y,P
05403,SOUTH BURLINGTON,VT,CHITTENDEN,N,5,Y, 
05403,SOUTH BURLINGTON,VT,CHITTENDEN,N,5,Y, 
05403,SOUTH BURLINGTON,VT,CHITTENDEN,N,5,Y, 
05403,SOUTH BURLINGTON,VT,CHITTENDEN,B,5,Y, 
05403,SOUTH BURLINGTON,VT,CHITTENDEN,N,5,Y, 
05403,SOUTH BURLINGTON,VT,CHITTENDEN,N,5,Y, 
05403,SOUTH BURLINGTON,VT,CHITTENDEN,N,5,Y, 
05404,WINOOSKI,VT,CHITTENDEN,B,5,Y, 
05405,BURLINGTON,VT,CHITTENDEN,N,5,Y,U
05405,BURLINGTON,VT,CHITTENDEN,N,5,Y,U
05405,BURLINGTON,VT,CHITTENDEN,P,5,Y,U
05406,BURLINGTON,VT,CHITTENDEN,Z,5,Y,P
05407,SOUTH BURLINGTON,VT,CHITTENDEN,Z,5,Y,P
05407,SOUTH BURLINGTON,VT,CHITTENDEN,Z,5,Y,P
05407,SOUTH BURLINGTON,VT,CHITTENDEN,Z,5,Y,P
05408,BURLINGTON,VT,CHITTENDEN,N,5,Y, 
05408,BURLINGTON,VT,CHITTENDEN,N,5,Y, 
05408,BURLINGTON,VT,CHITTENDEN,N,5,Y, 
05408,BURLINGTON,VT,CHITTENDEN,N,5,Y, 
05408,BURLINGTON,VT,CHITTENDEN,P,5,Y, 
05439,COLCHESTER,VT,CHITTENDEN,N,5,Y,U
05439,COLCHESTER,VT,CHITTENDEN,P,5,Y,U
05440,ALBURGH,VT,GRAND ISLE,N,5,Y, 
05440,ALBURGH,VT,GRAND ISLE,P,5,Y, 
05441,BAKERSFIELD,VT,FRANKLIN,P,5,Y, 
05442,BELVIDERE CENTER,VT,LAMOILLE,N,5,Y, 
05442,BELVIDERE CENTER,VT,LAMOILLE,N,5,Y, 
05442,BELVIDERE CENTER,VT,LAMOILLE,N,5,Y, 
05442,BELVIDERE CENTER,VT,LAMOILLE,N,5,Y, 
05443,BRISTOL,VT,ADDISON,N,5,Y, 
05443,BRISTOL,VT,ADDISON,N,5,Y, 
05443,BRISTOL,VT,ADDISON,N,5,Y, 
05443,BRISTOL,VT,ADDISON,N,5,Y, 
05443,BRISTOL,VT,ADDISON,N,5,Y, 
05443,BRISTOL,VT,ADDISON,P,5,Y, 
05443,BRISTOL,VT,ADDISON,N,5,Y, 
05444,CAMBRIDGE,VT,LAMOILLE,N,5,Y, 
05444,CAMBRIDGE,VT,LAMOILLE,N,5,Y, 
05444,CAMBRIDGE,VT,LAMOILLE,N,5,Y, 
05444,CAMBRIDGE,VT,LAMOILLE,N,5,Y, 
05444,CAMBRIDGE,VT,LAMOILLE,N,5,Y, 
05444,CAMBRIDGE,VT,LAMOILLE,P,5,Y, 
05445,CHARLOTTE,VT,CHITTENDEN,N,5,Y, 
05445,CHARLOTTE,VT,CHITTENDEN,P,5,Y, 
05446,COLCHESTER,VT,CHITTENDEN,P,5,Y, 
05446,COLCHESTER,VT,CHITTENDEN,N,5,Y, 
05446,COLCHESTER,VT,CHITTENDEN,N,5,Y, 
05446,COLCHESTER,VT,CHITTENDEN,N,5,Y, 
05447,EAST BERKSHIRE,VT,FRANKLIN,N,5,Y, 
05447,EAST BERKSHIRE,VT,FRANKLIN,N,5,Y, 
05447,EAST BERKSHIRE,VT,FRANKLIN,N,5,Y, 
05448,EAST FAIRFIELD,VT,FRANKLIN,N,5,Y, 
05448,EAST FAIRFIELD,VT,FRANKLIN,P,5,Y, 
05449,COLCHESTER,VT,CHITTENDEN,Z,5,Y,P
05450,ENOSBURG FALLS,VT,FRANKLIN,N,5,Y, 
05450,ENOSBURG FALLS,VT,FRANKLIN,N,5,Y, 
05450,ENOSBURG FALLS,VT,FRANKLIN,N,5,Y, 
05450,ENOSBURG FALLS,VT,FRANKLIN,N,5,Y, 
05450,ENOSBURG FALLS,VT,FRANKLIN,N,5,Y, 
05450,ENOSBURG FALLS,VT,FRANKLIN,N,5,Y, 
05450,ENOSBURG FALLS,VT,FRANKLIN,P,5,Y, 
05450,ENOSBURG FALLS,VT,FRANKLIN,N,5,Y, 
05450,ENOSBURG FALLS,VT,FRANKLIN,N,5,Y, 
05450,ENOSBURG FALLS,VT,FRANKLIN,N,5,Y, 
05450,ENOSBURG FALLS,VT,FRANKLIN,N,5,Y, 
05450,ENOSBURG FALLS,VT,FRANKLIN,N,5,Y, 
05450,ENOSBURG FALLS,VT,FRANKLIN,N,5,Y, 
05450,ENOSBURG FALLS,VT,FRANKLIN,N,5,Y, 
05450,ENOSBURG FALLS,VT,FRANKLIN,N,5,Y, 
05450,ENOSBURG FALLS,VT,FRANKLIN,N,5,Y, 
05451,ESSEX,VT,CHITTENDEN,Z,5,Y,P
05451,ESSEX,VT,CHITTENDEN,Z,5,Y,P
05452,ESSEX JUNCTION,VT,CHITTENDEN,N,5,Y, 
05452,ESSEX JUNCTION,VT,CHITTENDEN,N,5,Y, 
05452,ESSEX JUNCTION,VT,CHITTENDEN,N,5,Y, 
05452,ESSEX JUNCTION,VT,CHITTENDEN,P,5,Y, 
05452,ESSEX JUNCTION,VT,CHITTENDEN,N,5,Y, 
05452,ESSEX JUNCTION,VT,CHITTENDEN,N,5,Y, 
